id_time,n_bytes_100610,n_bytes_101,n_bytes_10125,n_bytes_10158,n_bytes_101925,n_bytes_10196,n_bytes_10197,n_bytes_10256,n_bytes_103,n_bytes_1037,n_bytes_sum
29952,5384.0,0.0,304.0,0.0,0.0,700.0,263006.0,143145226,11672747.0,180.0,155087547.0
29953,4652.0,0.0,152.0,0.0,0.0,508.0,262611.0,1035718,71307941.0,0.0,72611582.0
29954,7812.0,0.0,419.0,0.0,0.0,430.0,663537.0,1435311,104137923.0,0.0,106245432.0
29955,2980.0,0.0,76.0,0.0,0.0,646.0,332313.0,409194,32290225.0,0.0,33035434.0
29956,8674.0,0.0,560.0,0.0,0.0,544.0,130452.0,42446627,117243913.0,0.0,159830770.0
29957,7782.0,0.0,649.0,0.0,0.0,275.0,258277.0,9358880,79647296.0,0.0,89273159.0
29958,15003.0,0.0,116.0,0.0,0.0,480.0,410836.0,23985115,3529836.0,0.0,27941386.0
29959,15238.0,0.0,336.0,0.0,0.0,368.0,261828.0,788624,105293988.0,0.0,106360382.0
29960,24152.0,0.0,898.0,0.0,0.0,785.0,295712.0,16570020,4777768.0,0.0,21669335.0
29961,17628.0,0.0,0.0,0.0,0.0,602.0,402196.0,8954076,36438268.0,0.0,45812770.0
29962,4895.0,0.0,0.0,0.0,0.0,328.0,155509.0,1842409,211864968.0,0.0,213868109.0
29963,17619.0,0.0,312.0,0.0,0.0,1097.0,189829.0,5148706,272077551.0,0.0,277435114.0
29964,9722.0,0.0,283.0,0.0,0.0,624.0,161456.0,22526045,26112051.0,0.0,48810181.0
29965,19313.0,0.0,0.0,0.0,0.0,648.0,629716.0,5632923,296715293.0,0.0,302997893.0
29966,4560.0,0.0,212.0,0.0,0.0,628.0,155868.0,14373143,79903678.0,0.0,94438089.0
29967,582.0,0.0,208.0,0.0,0.0,570.0,91250.0,30741165,110101753.0,0.0,140935528.0
29968,6653.0,0.0,84.0,0.0,0.0,346.0,219715.0,7725751,142744598.0,0.0,150697147.0
29969,3633.0,0.0,0.0,0.0,0.0,773.0,280465.0,5088636,89699687.0,0.0,95073194.0
29970,204.0,0.0,316.0,0.0,0.0,616.0,394813.0,18404211,260319773.0,0.0,279119933.0
29971,759.0,0.0,0.0,0.0,0.0,728.0,127939.0,59604371,173953390.0,0.0,233687187.0
29972,4233.0,0.0,80.0,0.0,0.0,1074.0,456948.0,134165631,351873843.0,0.0,486501809.0
29973,0.0,0.0,0.0,0.0,0.0,606.0,341052.0,40089236,297686115.0,0.0,338117009.0
29974,552.0,0.0,216.0,0.0,0.0,242.0,77169.0,6734301,213584598.0,0.0,220397078.0
29975,3324.0,0.0,188.0,0.0,0.0,806.0,164201.0,224297254,576776293.0,0.0,801242066.0
29976,6377.0,0.0,300.0,0.0,0.0,1168.0,786109.0,35473403,506770123.0,0.0,543037480.0
29977,15524.0,0.0,40.0,0.0,0.0,696.0,91317.0,62765561,247336100.0,0.0,310209238.0
29978,7762.0,0.0,256.0,0.0,0.0,876.0,129156.0,172844535,298114355.0,0.0,471096940.0
29979,25440.0,0.0,188.0,0.0,0.0,240.0,409193.0,115096157,183603900.0,0.0,299135118.0
29980,9100.0,0.0,95.0,0.0,0.0,480.0,161984.0,37656648,206673148.0,0.0,244501455.0
29981,4953.0,0.0,32.0,0.0,0.0,1766.0,580025.0,85507979,143344902.0,0.0,229439657.0
29982,0.0,0.0,0.0,0.0,0.0,0.0,713636.0,112736817,621387766.0,0.0,734838219.0
29983,1091.0,0.0,0.0,0.0,0.0,404.0,68151.0,53993472,461146527.0,0.0,515209645.0
29984,3017.0,0.0,0.0,0.0,0.0,649.0,720140.0,81449711,376025248.0,0.0,458198765.0
29985,5536.0,0.0,40.0,0.0,0.0,464.0,184978.0,288392908,744717223.0,0.0,1033301149.0
29986,2811.0,0.0,308.0,0.0,0.0,930.0,206765.0,22520176,391119370.0,0.0,413850360.0
29987,1091.0,0.0,120.0,0.0,0.0,913.0,91728.0,38463813,583980691.0,0.0,622538356.0
29988,9837.0,0.0,0.0,0.0,0.0,202.0,345060.0,141742270,379138513.0,0.0,521235882.0
29989,37484.0,0.0,252.0,0.0,0.0,242.0,215601.0,83363378,396198064.0,0.0,479815021.0
29990,42213.0,0.0,392.0,0.0,0.0,499.0,156856.0,12398994,254944117.0,0.0,267543071.0
29991,21630.0,0.0,0.0,0.0,0.0,1008.0,195385.0,13139032,424100024.0,0.0,437457079.0
29992,15848.0,0.0,40.0,0.0,0.0,1648.0,94324.0,35358861,576625617.0,0.0,612096338.0
29993,22217.0,0.0,0.0,0.0,0.0,1273.0,1344777.0,17420626,296009865.0,0.0,314798758.0
29994,1269.0,0.0,0.0,0.0,0.0,706.0,647986.0,13731173,358764448.0,0.0,373145582.0
29995,0.0,0.0,0.0,0.0,0.0,596.0,265990.0,37047785,523220061.0,0.0,560534432.0
29996,5333.0,0.0,80.0,0.0,0.0,1402.0,364745.0,40986089,581829215.0,0.0,623186864.0
29997,8537.0,0.0,0.0,0.0,0.0,1282.0,535209.0,140488694,919970385.0,0.0,1061004107.0
29998,8095.0,0.0,108.0,139051.0,0.0,488.0,360286.0,61596361,584256561.0,0.0,646360950.0
29999,0.0,0.0,224.0,15005.0,0.0,1551.0,114273.0,127930087,638946060.0,0.0,767007200.0
30000,1040.0,0.0,72.0,82544.0,0.0,932.0,255345.0,7821252,560312314.0,0.0,568473499.0
30001,437.0,0.0,240.0,237806.0,0.0,506.0,217319.0,74109433,668174737.0,0.0,742740478.0
30002,6049.0,0.0,260.0,14277.0,0.0,1033.0,639178.0,110872075,301364026.0,0.0,412896898.0
30003,16853.0,0.0,408.0,138143.0,0.0,728.0,221107.0,183817227,873744712.0,0.0,1057939178.0
30004,14705.0,0.0,252.0,24551.0,0.0,1118.0,162330.0,55705819,223064110.0,0.0,278972885.0
30005,2186.0,0.0,160.0,2347.0,0.0,370.0,261054.0,32751301,662741477.0,0.0,695758895.0
30006,912.0,0.0,0.0,68512.0,0.0,772.0,345659.0,68971003,803217197.0,0.0,872604055.0
30007,1502.0,0.0,304.0,361.0,0.0,1470.0,243652.0,51439918,548681315.0,0.0,600368522.0
30008,1049.0,0.0,292.0,5520.0,0.0,1304.0,395472.0,8709474,386931157.0,0.0,396044268.0
30009,4016.0,0.0,376.0,1958.0,0.0,1090.0,368296.0,12529316,229100498.0,0.0,242005550.0
30010,6621.0,0.0,364.0,180272.0,0.0,836.0,96417.0,188885102,274820785.0,0.0,463990397.0
30011,5898.0,0.0,0.0,86535.0,0.0,312.0,204437.0,25980600,302901434.0,0.0,329179216.0
30012,1222.0,0.0,72.0,247589.0,0.0,204.0,262565.0,74060746,303250279.0,0.0,377822677.0
30013,13077.0,0.0,0.0,3464.0,0.0,386.0,409061.0,110887118,299623146.0,0.0,410936252.0
30014,691.0,0.0,0.0,1224666.0,0.0,1640.0,229123.0,39267397,291454235.0,0.0,332177752.0
30015,9023.0,0.0,80.0,26940.0,0.0,970.0,262844.0,93878014,358571503.0,0.0,452749374.0
30016,5473.0,0.0,0.0,290260.0,0.0,324.0,136573.0,35876755,614778516.0,0.0,651087901.0
30017,458.0,0.0,320.0,449161.0,0.0,851.0,528772.0,338756615,223341041.0,0.0,563077218.0
30018,2469.0,0.0,0.0,1965892.0,0.0,332.0,1676426.0,131055142,564144641.0,0.0,698844902.0
30019,565.0,0.0,204.0,9233.0,0.0,1218.0,323003.0,311433860,401411019.0,0.0,713179102.0
30020,333.0,0.0,0.0,421.0,0.0,710.0,279438.0,51335721,317610073.0,0.0,369226696.0
30021,8140.0,0.0,692.0,7813.0,0.0,944.0,226881.0,50747409,404219326.0,0.0,455211205.0
30022,4662.0,0.0,371.0,0.0,0.0,678.0,115023.0,53687340,399939468.0,0.0,453747542.0
30023,239.0,0.0,0.0,9939.0,0.0,547.0,328959.0,33090085,442871468.0,0.0,476301237.0
30024,420.0,0.0,216.0,18437.0,0.0,404.0,16738133.0,100327228,216887501.0,0.0,333972339.0
30025,3781.0,0.0,124.0,190866.0,0.0,242.0,288534.0,41526711,289722174.0,0.0,331732432.0
30026,923.0,0.0,467.0,567079.0,0.0,562.0,96424.0,108359155,308866357.0,0.0,417890967.0
30027,6056.0,0.0,292.0,189681.0,0.0,458.0,248459.0,143617213,303300899.0,0.0,447363058.0
30028,8757.0,0.0,492.0,60256.0,0.0,394.0,49653.0,822478348,386726580.0,0.0,1209324480.0
30029,120.0,0.0,96.0,49654.0,0.0,585.0,123889.0,147947076,356832618.0,0.0,504954038.0
30030,3890.0,0.0,503.0,3927899.0,0.0,660.0,440758.0,38007434,491286423.0,0.0,533667567.0
30031,5892.0,0.0,0.0,190440.0,0.0,958.0,254924.0,188016690,410541162.0,0.0,599010066.0
30032,804.0,0.0,0.0,2426405.0,0.0,472.0,127831.0,325865855,98334104.0,0.0,426755471.0
30033,348.0,0.0,152.0,280902.0,0.0,378.0,532777.0,23616538,180932057.0,0.0,205363152.0
30034,0.0,0.0,0.0,0.0,0.0,196.0,120770.0,32427340,239014174.0,0.0,271562480.0
30035,9598.0,0.0,80.0,7140.0,0.0,612.0,184598.0,25717700,220480812.0,0.0,246400540.0
30036,297.0,0.0,0.0,461975.0,0.0,520.0,475285.0,79122445,280963709.0,0.0,361024231.0
30037,1275.0,0.0,0.0,70213.0,0.0,274.0,268069.0,56016876,513661236.0,0.0,570017943.0
30038,10549.0,0.0,152.0,42482.0,0.0,278.0,88129.0,378288964,189461670.0,0.0,567892224.0
30039,6044.0,0.0,332.0,135411.0,0.0,400.0,490384.0,37795847,332165529.0,0.0,370593947.0
30040,0.0,0.0,160.0,0.0,0.0,664.0,210649.0,503549555,281095413.0,0.0,784856441.0
30041,2318.0,0.0,244.0,0.0,0.0,1092.0,459244.0,241481733,208783569.0,0.0,450728200.0
30042,463.0,0.0,248.0,0.0,0.0,740.0,160635.0,52031179,107184640.0,0.0,159377905.0
30043,3094.0,0.0,404.0,131042.0,0.0,422.0,163679.0,1042710655,604837549.0,0.0,1647846845.0
30044,433.0,0.0,156.0,229134.0,0.0,410.0,480869.0,61693131,307420065.0,0.0,369824198.0
30045,970.0,0.0,0.0,0.0,0.0,874.0,692255.0,361734331,307579932.0,0.0,670008362.0
30046,741.0,0.0,112.0,164.0,0.0,758.0,81317.0,109914961,287632600.0,0.0,397630653.0
30047,10488.0,0.0,184.0,30664.0,0.0,650.0,316430.0,156977478,358362122.0,0.0,515698016.0
30048,24361.0,0.0,540.0,8351.0,0.0,1104.0,16414392.0,227668136,457622923.0,0.0,701739807.0
30049,11954.0,0.0,296.0,0.0,0.0,544.0,514752.0,173315657,268868975.0,0.0,442712178.0
30050,7646.0,0.0,0.0,312.0,0.0,1640.0,259175.0,497450972,744825329.0,0.0,1242545074.0
30051,43602.0,0.0,156.0,22301.0,0.0,980.0,126126.0,688354390,323907056.0,0.0,1012454611.0
30052,24858.0,0.0,196.0,1800.0,0.0,0.0,1004672.0,191320541,552502700.0,0.0,744854767.0
30053,7836.0,0.0,372.0,17542.0,0.0,679.0,258661.0,682530720,759001851.0,0.0,1441817661.0
30054,988.0,0.0,72.0,14155.0,0.0,0.0,311965.0,25041373,276487749.0,0.0,301856302.0
30055,0.0,0.0,288.0,0.0,0.0,0.0,343444.0,92416176,672718504.0,0.0,765478412.0
30056,3400.0,0.0,0.0,361.0,0.0,761.0,287565.0,82499518,436516147.0,0.0,519307752.0
30057,5584.0,0.0,140.0,11159.0,0.0,516.0,1371049.0,378992072,560655005.0,0.0,941035525.0
30058,12299.0,0.0,0.0,8655.0,0.0,807.0,245208.0,157628626,707847684.0,0.0,865743279.0
30059,22734.0,0.0,0.0,57915.0,0.0,1014.0,69830.0,168464935,764299879.0,0.0,932916307.0
30060,24583.0,0.0,120.0,13948.0,0.0,2423.0,338036.0,243036086,509255477.0,0.0,752670673.0
30061,23971.0,0.0,0.0,613.0,0.0,346.0,2654271.0,94825682,360407075.0,0.0,457911958.0
30062,14621.0,0.0,0.0,522.0,0.0,1827.0,258245.0,135699121,553243472.0,0.0,689217808.0
30063,635.0,0.0,244.0,62367.0,0.0,2232.0,486567.0,205968204,366318752.0,0.0,572839001.0
30064,15988.0,0.0,80.0,180003.0,0.0,220.0,214628.0,64008311,413901027.0,0.0,478320257.0
30065,7088.0,0.0,0.0,3693.0,0.0,296.0,251793.0,84615778,329535156.0,0.0,414413804.0
30066,5476.0,0.0,156.0,1936.0,0.0,636.0,363881.0,125631533,421216553.0,0.0,547220171.0
30067,0.0,0.0,148.0,9376.0,0.0,318.0,185140.0,34781150,583094459.0,0.0,618070591.0
30068,5476.0,0.0,152.0,42922.0,0.0,692.0,155549.0,25209543,267851415.0,0.0,293265749.0
30069,6065.0,0.0,784.0,9657.0,0.0,260.0,166528.0,12220682,789623272.0,0.0,802027248.0
30070,318.0,0.0,788.0,25530.0,0.0,426.0,528330.0,7130241,78550766.0,0.0,86236399.0
30071,2894.0,0.0,732.0,17084.0,0.0,754.0,559223.0,10483526,138905565.0,0.0,149969778.0
30072,647.0,0.0,188.0,0.0,0.0,1000.0,923270.0,7743264,272090887.0,0.0,280759256.0
30073,6292.0,0.0,0.0,118763.0,0.0,736.0,107211.0,5945419,398565868.0,0.0,404744289.0
30074,664.0,0.0,440.0,1908.0,0.0,494.0,850366.0,10568303,202671968.0,0.0,214094143.0
30075,6486.0,0.0,376.0,0.0,0.0,730.0,410690.0,22527796,151851891.0,0.0,174797969.0
30076,2816.0,0.0,200.0,23174.0,0.0,710.0,134354.0,2764188,449279672.0,0.0,452205114.0
30077,4616.0,0.0,392.0,21394.0,0.0,1374.0,209564.0,26871001,59716543.0,0.0,86824884.0
30078,5971.0,0.0,176.0,1280.0,0.0,754.0,555913.0,10136662,319533705.0,0.0,330234461.0
30079,5073.0,0.0,236.0,38865.0,0.0,1410.0,659088.0,10285889,333600655.0,0.0,344591216.0
30080,3111.0,0.0,204.0,120340.0,0.0,670.0,436436.0,1584640,122972686.0,0.0,125118087.0
30081,0.0,0.0,232.0,2336919.0,0.0,3306.0,129014.0,67624755,231204933.0,0.0,301299159.0
30082,6443.0,0.0,144.0,63214.0,0.0,626.0,400012.0,3453565,101889466.0,0.0,105813470.0
30083,2445.0,0.0,432.0,23814.0,0.0,0.0,590771.0,2067769,474413942.0,0.0,477099173.0
30084,7023.0,0.0,645.0,1193.0,0.0,966.0,642493.0,440867,234051964.0,0.0,235145151.0
30085,17793.0,0.0,443.0,1960.0,0.0,2054.0,85121.0,2940836,256537342.0,0.0,259585549.0
30086,15688.0,0.0,192.0,33353.0,0.0,1202.0,90720.0,290828,110705939.0,0.0,111137922.0
30087,12026.0,0.0,251.0,3673.0,0.0,700.0,395707.0,1888782,110454736.0,0.0,112755875.0
30088,9419.0,0.0,300.0,8723.0,0.0,386.0,286644.0,1856708,75540977.0,0.0,77703157.0
30089,4946.0,0.0,682.0,2600.0,0.0,310.0,163051.0,713573,81869406.0,0.0,82754568.0
30090,497.0,0.0,290.0,2136.0,0.0,324.0,1080916.0,18068915,160133973.0,0.0,179287051.0
30091,3237.0,0.0,500.0,23627.0,0.0,1551.0,303818.0,57715713,165578606.0,0.0,223627052.0
30092,1561.0,0.0,252.0,20592.0,0.0,584.0,101514.0,1315680,116064701.0,0.0,117504884.0
30093,1969.0,0.0,180.0,1276.0,0.0,281.0,269072.0,6250075,113615804.0,0.0,120138657.0
30094,656.0,0.0,563.0,172299.0,0.0,613.0,330903.0,1416393,149525202.0,0.0,151446629.0
30095,1545.0,0.0,480.0,1360.0,0.0,880.0,677949.0,1685390,156891512.0,0.0,159259116.0
30096,1070.0,0.0,200.0,2000.0,0.0,404.0,142975.0,212635,38913204.0,0.0,39272488.0
30097,387.0,0.0,0.0,263.0,0.0,430.0,413445.0,2970084,556412526.0,0.0,559797135.0
30098,1404.0,0.0,232.0,338.0,0.0,0.0,493512.0,686631,337069389.0,0.0,338251506.0
30099,1346.0,0.0,344.0,160.0,0.0,357.0,191217.0,1772154,148357418.0,0.0,150322996.0
30100,6729.0,0.0,416.0,155994.0,0.0,0.0,446530.0,2171817,17609690.0,0.0,20391176.0
30101,1020.0,0.0,368.0,607.0,0.0,376.0,505474.0,1289076,28756563.0,0.0,30553484.0
30102,0.0,0.0,180.0,2780.0,0.0,698.0,337721.0,440588,31258314.0,0.0,32040281.0
30103,0.0,0.0,552.0,121440.0,0.0,418.0,319354.0,1779446,45810148.0,0.0,48031358.0
30104,871.0,0.0,124.0,5569.0,0.0,212.0,120154.0,45171080,95382475.0,0.0,140680485.0
30105,807.0,0.0,0.0,0.0,0.0,965.0,255630.0,26796687,43056461.0,0.0,70110550.0
30106,4341.0,0.0,0.0,248885.0,0.0,566.0,220289.0,17697462,112671692.0,508.0,130843743.0
30107,1061.0,0.0,224.0,0.0,0.0,1042.0,277096.0,4462025,17735049.0,0.0,22476497.0
30108,5870.0,0.0,448.0,1442.0,0.0,656.0,265061.0,15930993,16179882.0,0.0,32384352.0
30109,644.0,0.0,0.0,1085.0,0.0,199.0,237458.0,7298873,90239526.0,0.0,97777785.0
30110,1209.0,0.0,297.0,3805.0,0.0,402.0,353582.0,19355284,87874202.0,0.0,107588781.0
30111,826.0,0.0,473.0,3018.0,0.0,8965.0,111538.0,35127722,94412002.0,0.0,129664544.0
30112,4340.0,0.0,160.0,0.0,0.0,508.0,537911.0,41204449,45257311.0,0.0,87004679.0
30113,1262.0,0.0,232.0,0.0,0.0,594.0,315846.0,53018949,151813220.0,0.0,205150103.0
30114,2939.0,0.0,152.0,0.0,0.0,588.0,418112.0,25989791,39423759.0,0.0,65835341.0
30115,8357.0,0.0,364.0,0.0,0.0,574.0,492331.0,67289999,226088024.0,0.0,293879649.0
30116,524.0,0.0,646.0,0.0,0.0,774.0,146406.0,99744335,215692198.0,0.0,315584883.0
30117,668.0,0.0,556.0,0.0,0.0,666.0,130881.0,44168724,55390728.0,0.0,99692223.0
30118,258.0,0.0,0.0,0.0,0.0,278.0,5993895.0,43890790,338835153.0,0.0,388720374.0
30119,363.0,0.0,140.0,0.0,0.0,534.0,265970.0,76383938,70679782.0,0.0,147330727.0
30120,1807.0,0.0,0.0,0.0,0.0,900.0,483847.0,25035221,70748254.0,0.0,96270029.0
30121,4762.0,0.0,424.0,0.0,0.0,558.0,281436.0,29428808,60154844.0,0.0,89870832.0
30122,382.0,0.0,912.0,0.0,0.0,490.0,450324.0,9292911,116314353.0,0.0,126059372.0
30123,4765.0,0.0,400.0,0.0,0.0,648.0,327977.0,16225860,455249306.0,0.0,471808956.0
30124,3446.0,0.0,536.0,0.0,0.0,278.0,355084.0,71515432,1105481585.0,0.0,1177356361.0
30125,1522.0,0.0,924.0,0.0,0.0,0.0,326399.0,151730772,260842391.0,0.0,412902008.0
30126,952.0,0.0,588.0,0.0,0.0,1347.0,495367.0,27485937,212463683.0,0.0,240447874.0
30127,311.0,0.0,284.0,0.0,0.0,660.0,419406.0,15165059,111177489.0,0.0,126763209.0
30128,480.0,0.0,360.0,0.0,0.0,616.0,560688.0,49032488,544325938.0,0.0,593920570.0
30129,7256.0,0.0,369.0,75209.0,0.0,678.0,671658.0,39492235,463597283.0,0.0,503844688.0
30130,16025.0,0.0,0.0,256915.0,0.0,662.0,287448.0,22805646,385335150.0,0.0,408701846.0
30131,52548.0,0.0,0.0,391204.0,0.0,1104.0,238444.0,36569716,257249980.0,0.0,294502996.0
30132,12753.0,0.0,0.0,3664638.0,0.0,346.0,462532.0,59763714,271463978.0,0.0,335367961.0
30133,40617.0,0.0,0.0,40356.0,0.0,0.0,298532.0,35648272,213542910.0,0.0,249570687.0
30134,45964.0,0.0,180.0,36679.0,0.0,750.0,277556.0,28875871,433122973.0,0.0,462359973.0
30135,38004.0,0.0,120.0,96101.0,0.0,457.0,336223.0,107048341,548241648.0,0.0,655760894.0
30136,41722.0,0.0,196.0,111679.0,0.0,838.0,219410.0,94730255,370926217.0,0.0,466030317.0
30137,7074.0,0.0,144.0,0.0,0.0,494.0,412356.0,32245322,636238413.0,0.0,668903803.0
30138,678.0,0.0,116.0,1275.0,0.0,1167.0,400047.0,72297550,270896273.0,0.0,343597106.0
30139,16955.0,0.0,0.0,1964.0,0.0,680.0,239788.0,540328099,368759405.0,0.0,909346891.0
30140,9404.0,0.0,0.0,0.0,0.0,684.0,352647.0,113444677,153150606.0,0.0,266958018.0
30141,535.0,0.0,0.0,1800.0,0.0,354.0,115246.0,324231785,114280538.0,0.0,438630258.0
30142,15712.0,0.0,472.0,25060.0,0.0,0.0,343416.0,276282003,209318363.0,0.0,485985026.0
30143,3573.0,0.0,408.0,95083.0,0.0,786.0,171103.0,114327911,519257797.0,0.0,633856661.0
30144,6355.0,0.0,108.0,208822.0,0.0,6445.0,174515.0,63257126,355289855.0,0.0,418943226.0
30145,1570.0,0.0,208.0,264.0,0.0,998.0,347112.0,150163191,364241931.0,0.0,514755274.0
30146,1317.0,0.0,0.0,16650.0,0.0,1156.0,434903.0,38981948,660023331.0,0.0,699459305.0
30147,624.0,0.0,0.0,496.0,0.0,1586.0,322046.0,78084896,340577911.0,0.0,418987559.0
30148,974.0,0.0,0.0,2064.0,0.0,1138.0,389663.0,36461982,164156994.0,0.0,201012815.0
30149,994.0,0.0,0.0,68423.0,0.0,490.0,843159.0,86226464,286505808.0,0.0,373645338.0
30150,923.0,0.0,412.0,47787.0,0.0,1314.0,654848.0,35242754,427820869.0,0.0,463768907.0
30151,3500.0,0.0,184.0,1264875.0,0.0,942.0,274812.0,52947726,144839647.0,0.0,199331686.0
30152,1142.0,0.0,376.0,26343.0,0.0,620.0,559830.0,26666473,497947092.0,0.0,525201876.0
30153,180.0,0.0,260.0,13350.0,0.0,550.0,77647.0,119397048,212694520.0,0.0,332183555.0
30154,560.0,0.0,0.0,90821.0,0.0,504.0,167636.0,39191535,316663083.0,0.0,356114139.0
30155,670.0,0.0,163.0,9178.0,0.0,238.0,266987.0,59665347,209772965.0,0.0,269715548.0
30156,3501.0,0.0,436.0,26021.0,0.0,1604.0,394756.0,98407264,266960461.0,0.0,365794043.0
30157,175.0,0.0,144.0,11419.0,0.0,854.0,244096.0,124538541,268742149.0,0.0,393537378.0
30158,6486.0,0.0,152.0,78624.0,0.0,0.0,249204.0,28847712,438894318.0,0.0,468076496.0
30159,1080.0,0.0,276.0,12642.0,0.0,628.0,1025384.0,97600050,185257546.0,0.0,283897606.0
30160,489.0,0.0,84.0,30078.0,0.0,9316.0,3947679.0,252802963,273072687.0,0.0,529863296.0
30161,1640.0,0.0,193.0,11458.0,0.0,1016.0,294709.0,139630871,179294455.0,0.0,319234342.0
30162,6902.0,0.0,112.0,21941.0,0.0,548.0,165321.0,183398954,189971354.0,0.0,373565132.0
30163,12274.0,0.0,552.0,16330.0,0.0,700.0,185806.0,132568743,294348704.0,0.0,427133109.0
30164,16518.0,0.0,132.0,80055.0,0.0,598.0,75020.0,127559977,522255945.0,0.0,649988245.0
30165,25055.0,0.0,0.0,503432.0,0.0,548.0,139021.0,95467018,733653977.0,0.0,829789051.0
30166,9997.0,0.0,252.0,47419.0,0.0,538.0,248565.0,47796127,675201647.0,0.0,723304545.0
30167,14348.0,0.0,344.0,21933.0,0.0,444.0,190546.0,194764601,597796646.0,0.0,792788862.0
30168,7367.0,0.0,152.0,13580.0,0.0,632.0,309344.0,87830505,462763106.0,0.0,550924686.0
30169,6691.0,0.0,40.0,31364.0,0.0,152.0,648916.0,160425393,290191702.0,0.0,451304258.0
30170,1202.0,0.0,36.0,28153.0,0.0,598.0,1808503.0,228866263,422467428.0,0.0,653172183.0
30171,1094.0,0.0,144.0,3353.0,0.0,550.0,109585.0,328613745,321749527.0,308.0,650478306.0
30172,272.0,0.0,0.0,122924.0,0.0,524.0,179519.0,19144053,825190944.0,0.0,844638236.0
30173,0.0,0.0,332.0,24829.0,0.0,34.0,272587.0,116242035,347917514.0,0.0,464457331.0
30174,6591.0,0.0,384.0,5762.0,0.0,594.0,650129.0,380356406,547931402.0,0.0,928951268.0
30175,835.0,0.0,192.0,60175.0,0.0,202.0,451790.0,210017683,448603205.0,0.0,659134082.0
30176,354.0,0.0,588.0,0.0,0.0,657.0,359255.0,283703972,400324606.0,0.0,684389432.0
30177,475.0,0.0,832.0,11505.0,0.0,272.0,282574.0,22639560,297919420.0,0.0,320854638.0
30178,632.0,0.0,371.0,89563.0,0.0,1126.0,398829.0,134493846,623829839.0,0.0,758814206.0
30179,0.0,0.0,292.0,229674.0,0.0,642.0,548994.0,173662899,567364518.0,0.0,741807019.0
30180,2962.0,0.0,76.0,18167.0,0.0,640.0,386159.0,256056668,626404075.0,0.0,882868747.0
30181,6333.0,0.0,116.0,193.0,0.0,576.0,427032.0,547294940,967545030.0,0.0,1515274220.0
30182,11578.0,0.0,436.0,23723.0,0.0,850.0,325545.0,223236054,403420724.0,0.0,627018910.0
30183,16492.0,0.0,668.0,137.0,0.0,1082.0,277902.0,261636774,482109296.0,0.0,744042351.0
30184,6138.0,0.0,688.0,178001.0,0.0,1106.0,118067.0,283199447,1203518852.0,0.0,1487022299.0
30185,1158.0,0.0,436.0,38142.0,0.0,2183.0,213259.0,75043153,441037689.0,0.0,516336020.0
30186,0.0,0.0,578.0,90945.0,0.0,1322.0,422535.0,80125063,394559360.0,0.0,475199803.0
30187,4832.0,0.0,732.0,0.0,0.0,1110.0,421295.0,31472317,711377942.0,0.0,743278228.0
30188,5180.0,0.0,446.0,12180.0,0.0,396.0,550288.0,118192110,209493524.0,0.0,328254124.0
30189,8962.0,0.0,220.0,226444.0,0.0,1131.0,150642.0,436857035,671439451.0,0.0,1108683885.0
30190,10765.0,0.0,244.0,134093.0,0.0,660.0,48480.0,101546580,669889220.0,0.0,771630042.0
30191,9076.0,0.0,260.0,1127587.0,0.0,480.0,657425.0,254543422,612167551.0,0.0,868505801.0
30192,1301.0,0.0,412.0,53758.0,0.0,666.0,841943.0,248705920,724179768.0,0.0,973783768.0
30193,1396.0,0.0,760.0,22233.0,0.0,885.0,243483.0,355052862,267365394.0,0.0,622687013.0
30194,561.0,0.0,268.0,17448.0,0.0,638.0,321961.0,358337825,323787593.0,0.0,682466294.0
30195,414.0,0.0,220.0,549.0,0.0,606.0,431484.0,454559797,488830071.0,0.0,943823141.0
30196,667.0,0.0,612.0,15929.0,0.0,438.0,70946.0,80561040,582282509.0,0.0,662932141.0
30197,761.0,0.0,220.0,200.0,0.0,354.0,399494.0,1059127002,163086243.0,0.0,1222614274.0
30198,210.0,0.0,192.0,0.0,0.0,490.0,16451540.0,216111074,691030700.0,0.0,923594206.0
30199,567.0,0.0,184.0,106549.0,0.0,1178.0,86339.0,412807037,260211237.0,0.0,673213091.0
30200,688.0,0.0,280.0,16468.0,0.0,572.0,292202.0,231655098,380558166.0,0.0,612523474.0
30201,1161.0,0.0,216.0,9944.0,0.0,228.0,228792.0,276974687,680933862.0,0.0,958148890.0
30202,0.0,0.0,288.0,79324.0,0.0,256.0,435991.0,345627359,671153360.0,0.0,1017296578.0
30203,4698.0,0.0,364.0,61327.0,0.0,584.0,285437.0,362518535,267065080.0,0.0,629936025.0
30204,585.0,0.0,468.0,23647.0,0.0,340.0,304503.0,388335289,489507343.0,0.0,878172175.0
30205,5249.0,0.0,412.0,560184.0,0.0,656.0,211488.0,593526491,391194853.0,0.0,985499333.0
30206,18517.0,0.0,336.0,21356871.0,0.0,346.0,474293.0,505931927,515233207.0,0.0,1043015497.0
30207,16016.0,0.0,184.0,255502.0,0.0,878.0,271843.0,1228944661,505608524.0,0.0,1735097608.0
30208,9405.0,0.0,0.0,45737.0,0.0,714.0,396106.0,479658363,585414355.0,0.0,1065524680.0
30209,13229.0,0.0,0.0,0.0,0.0,576.0,868096.0,1144572890,232647348.0,0.0,1378102139.0
30210,4737.0,0.0,36.0,11061.0,0.0,980.0,788011.0,125652862,69574330.0,0.0,196032017.0
